lga_uid,lga_name,state_name,state_lga,area_sq_km,lga_lat,lga_lon,u5mr_mean,u5mr_median,live_births_sum,u5_deaths_sum,facilities_count,facilities_per_10k,avg_distance_km,urban_prop,population,population_density,access_score,towers_count,tower_density_per_km2,avg_dist_to_tower_km,towers_per_10k,coverage_5km,year,risk_score,lga_id,state_id,coverage_3g_pct,coverage_4g_pct,data_quality_flag,confidence_issues,overall_quality,risk_score_total,model_version,risk_score_facility_access,risk_score_connectivity,risk_score_mortality,confidence_reason_codes,confidence_pct,estimate_as_of,primary_barriers,recommendation
348,Misau,Bauchi,Bauchi__Misau,1035.4584258686689,11.371516,10.426442,37.037037037037045,37.037037037037045,42.288243,1.622322,59,1.433475790051678,2.3097059383836944,0.5,411587.0,397.4925402289432,0.6983204134366925,34,0.0328356978422157,7.5315779537803325,0.8260707942670686,98.18541949174272,2018,0.0028617719653993,bauchi__misau,bauchi,,,ok,none,high,3.728508640448392,v1.2-fallback,8.566524209948323,0.1814580508257286,1.8518518518518523,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
349,Kolokuma/Opokuma,Bayelsa,Bayelsa__Kolokuma/Opokuma,362.2240407163156,5.077631,6.254520250000001,15.625,0.0,26.368551,0.526723,23,1.857265136710864,1.097365130202713,0.25,123838.0,341.88233269968595,0.479328165374677,50,0.1380361168218503,2.847801671455022,4.037532905893182,89.73709162375982,2018,0.0065607363358139,bayelsa__kolokuma/opokuma,bayelsa,,,ok,none,high,3.360264382696272,v1.2-fallback,8.142734863289135,1.0262908376240176,0.78125,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
350,Karaye,Kano,Kano__Karaye,440.7652083629228,11.777082,8.009207,200.0,200.0,95.82595,19.165190000000003,30,1.3166036891235369,0.3518391702264501,1.0,227859.0,516.9623093580984,0.4651162790697674,0,0.0,19.164911989579977,0.0,99.8995601545301,2018,0.9951889514923096,kano__karaye,kano,,,ok,none,high,5.576381422738804,v1.2-fallback,8.683396310876462,0.0100439845469892,10.0,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
351,Sagbama,Bayelsa,Bayelsa__Sagbama,965.3572325292654,5.17756475,6.232264750000001,62.5,41.66666666666666,37.913637,1.9969,53,1.8018018018018016,3.942820186157552,0.25,294150.0,304.70585404878364,0.7467700258397933,23,0.0238253769951454,5.351873409162258,0.7819139894611593,92.55401001843008,2018,0.0065607363358139,bayelsa__sagbama,bayelsa,,,ok,none,high,4.193821187616523,v1.2-fallback,8.198198198198199,0.7445989981569916,3.125,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
352,Garki,Jigawa,Jigawa__Garki,1461.879584648334,12.409591,9.007517,100.57471264367818,100.57471264367818,71.938514,8.467356,30,1.331510643208408,2.9072713471162794,0.0,225308.0,154.1221331538052,0.7784237726098191,1,0.0006840508688275,12.580981935839093,0.0443836881069469,88.14763980271943,2018,0.9954794645309448,jigawa__garki,jigawa,,,ok,none,high,4.818929521580274,v1.2-fallback,8.668489356791593,1.1852360197280571,5.028735632183909,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
353,Mai'Adua,Katsina,Katsina__Mai'Adua,672.2499099784197,13.1054735,8.251839499999999,160.6837606837607,160.6837606837607,122.642274,23.658216000000003,67,2.1728343813745936,1.2492184964351811,0.5,308353.0,458.68804952297967,0.4489664082687339,34,0.0505764292346152,2.426857059271442,1.1026323726378533,98.72882388484182,2018,0.995092272758484,katsina__mai'adua,katsina,,,ok,none,high,4.898400347012582,v1.2-fallback,7.827165618625406,0.1271176115158176,8.034188034188036,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
354,Ezza North,Ebonyi,Ebonyi__Ezza North,387.4092717875159,6.224563,7.971626,106.38297872340424,106.38297872340424,33.33056700000001,3.5458050000000005,62,2.8674498196281566,0.5507744417138896,0.0,216220.0,558.1177729752197,0.2512919896640826,16,0.0412999924502983,13.43886327190674,0.739987050226621,100.0,2018,0.9954930543899536,ebonyi__ezza_north,ebonyi,,,ok,none,high,3.881257241344087,v1.2-fallback,7.132550180371844,0.0,5.319148936170212,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
355,Ibi,Taraba,Taraba__Ibi,2739.702421266931,8.345612344612372,9.80703775434717,95.6606043622891,92.10526315789473,0.0,0.0,49,3.859969750441139,6.750504076625727,0.1433333333333333,126944.0,46.33495923301656,0.5458656330749354,0,0.0,112.4912551040739,0.0,47.96148997287095,2018,0.9954792261123656,taraba__ibi,taraba,,,ok,none,high,5.0605887500793685,v1.2-fallback,6.140030249558861,5.203851002712905,4.783030218114456,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
356,Omala,Kogi,Kogi__Omala,1595.722259075441,7.66187,7.602588,200.0,200.0,5.24743,1.049486,57,3.4970826968029303,4.101514350797252,0.0,162993.0,102.14371521923742,0.520671834625323,0,0.0,38.69245735345339,0.0,83.68545745619208,2018,0.9953413009643556,kogi__omala,kogi,,,ok,none,high,5.512463342074857,v1.2-fallback,6.502917303197069,1.6314542543807915,10.0,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
357,Ile Oluji/Okeigbo,Ondo,Ondo__Ile Oluji/Okeigbo,907.5169582394036,7.235841499999999,4.821958,0.0,0.0,28.347856,0.0,105,4.031391098688454,1.2542221489263958,0.5,260456.0,286.99849367585205,0.2416020671834625,266,0.2931074704279289,1.2993451680124073,10.21285745001075,99.92937410632403,2018,0.0049158819019794,ondo__ile_oluji/okeigbo,ondo,,,ok,low_dhs_sample,medium,2.2158478482252,v1.2-fallback,5.968608901311546,0.0070625893675959,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
358,Baure,Katsina,Katsina__Baure,933.8769604576518,12.784809,8.752206,139.5348837209302,139.5348837209302,68.257254,9.524268,64,2.092070725065949,0.6266799580911474,0.0,305917.0,327.57741432028007,0.3669250645994832,16,0.0171328779673064,5.454658558386448,0.5230176812664873,99.8855441278395,2018,0.995448887348175,katsina__baure,katsina,,,ok,none,high,4.57691840599087,v1.2-fallback,7.907929274934051,0.0114455872160501,6.97674418604651,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
359,Dutsin Ma,Katsina,Katsina__Dutsin Ma,710.7292600373811,12.419729537749085,7.509919245620757,117.66784377562092,121.95121951219512,0.0,0.0,64,2.4939988153505626,1.7488135420285105,0.1839080459770115,256616.0,361.0601313733772,0.462532299741602,10,0.01407005531118,2.7984622651802966,0.3896873148985254,99.98478244139793,2018,0.9954904913902284,katsina__dutsin_ma,katsina,,,ok,none,high,4.273134167197457,v1.2-fallback,7.506001184649437,0.0015217558602067,5.883392188781047,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
360,Uhunmwonde,Edo,Edo__Uhunmwonde,2122.656158815188,6.408193000000001,5.812543,55.55555555555556,55.55555555555556,12.235186,0.932474,60,3.322792696501653,2.495783095827611,0.0,180571.0,85.06841734593044,0.4315245478036176,775,0.3651085913191824,5.25264695585604,42.91940566314636,78.22171123467182,2018,0.0056856591254472,edo__uhunmwonde,edo,,,ok,none,high,3.716611085558191,v1.2-fallback,6.677207303498348,2.177828876532818,2.7777777777777777,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
361,Taura,Jigawa,Jigawa__Taura,737.4417031021559,12.296732,9.170066,111.11111111111116,111.11111111111116,35.57600999999998,3.95289,28,1.4258071086668702,1.9443620651593352,0.0,196380.0,266.29901614446123,0.6582687338501292,58,0.0786502848374516,1.673247202555195,2.9534575822385167,98.91733892593328,2018,0.9954794645309448,jigawa__taura,jigawa,,,ok,none,high,4.605945828852753,v1.2-fallback,8.57419289133313,0.1082661074066724,5.555555555555558,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
362,Ughelli North,Delta,Delta__Ughelli North,778.0194668319677,5.5492333333333335,5.998489666666667,22.222222222222225,0.0,60.332232000000005,2.244743,73,1.462791005237994,1.915711687096278,0.3333333333333333,499046.0,641.4312511126166,0.648578811369509,469,0.6028126801373365,2.3180565418985326,9.3979312528304,94.06163584205738,2018,0.0054640690796077,delta__ughelli_north,delta,,,ok,none,high,3.576139377812959,v1.2-fallback,8.537208994762006,0.5938364157942608,1.1111111111111112,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
363,Orhionmwon,Edo,Edo__Orhionmwon,2427.701643138809,6.005509,6.089927666666667,30.3030303030303,0.0,17.702726,0.492948,51,1.8929833417465929,2.75850710856745,0.3333333333333333,269416.0,110.975745624025,0.6627906976744187,87,0.0358363640960083,2.803240407821985,3.2292068770971283,69.20058033898252,2018,0.005562569014728,edo__orhionmwon,edo,,,ok,none,high,4.108082813253666,v1.2-fallback,8.107016658253407,3.079941966101748,1.5151515151515151,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
364,Soba,Kaduna,Kaduna__Soba,2130.0609651715704,10.998723666666663,8.013443333333333,236.792589376176,212.76595744680856,195.27611,50.19633,70,1.5854249618365563,3.7178330901681207,0.3333333333333333,441522.0,207.28139110536523,0.7777777777777778,53,0.024881916934115,4.381475695207304,1.2003931853905354,86.74597448578905,2018,0.9956068396568298,kaduna__soba,kaduna,,,ok,none,high,6.081965082658237,v1.2-fallback,8.414575038163443,1.325402551421096,10.0,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
365,Karasuwa,Yobe,Yobe__Karasuwa,1400.4934069701794,12.920257333333334,10.800032,88.82947118241236,60.60606060606061,75.431598,6.118927,27,1.5636582653817643,5.328527256124062,0.0,172672.0,123.2936900242592,0.8320413436692506,24,0.0171368175534088,9.662527593207336,1.3899184581171238,77.56149910525406,2018,0.9637575149536132,yobe__karasuwa,yobe,,,ok,none,high,5.044710740403862,v1.2-fallback,8.436341734618235,2.243850089474594,4.4414735591206185,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
366,Ondo West,Ondo,Ondo__Ondo West,827.4621197565339,7.0713565,4.743674,38.46153846153847,38.46153846153847,30.314317,1.186513,62,1.4207605193567163,2.448064895403666,0.5,436386.0,527.3788244571231,0.7151162790697674,129,0.1558983751884086,12.562271155308958,2.9560984999518776,79.93695297777174,2018,0.0045684594660997,ondo__ondo_west,ondo,,,ok,none,high,4.129570478979312,v1.2-fallback,8.579239480643285,2.0063047022228258,1.9230769230769236,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
367,Ika South,Delta,Delta__Ika South,422.2495937387561,6.279609,6.26102,0.0,0.0,5.74596,0.0,56,2.1506862993601708,0.7435015495891205,0.0,260382.0,616.6542345120577,0.3837209302325581,277,0.6560101042308607,1.422245489321343,10.638216159335132,99.70553500474168,2018,0.0058769830502569,delta__ika_south,delta,,,ok,low_dhs_sample,medium,2.8274992500880183,v1.2-fallback,7.849313700639829,0.0294464995258323,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
368,Oye,Ekiti,Ekiti__Oye,594.3685771127376,7.794272666666667,5.304963666666667,147.2222222222222,66.66666666666666,19.922980000000003,1.824107,43,2.065123427144367,0.6758065300647714,0.6666666666666666,208220.0,350.3213460769909,0.3804909560723514,12,0.0201894926180188,9.13673459026083,0.5763135145519163,93.17411339465886,2018,0.97870534658432,ekiti__oye,ekiti,,,ok,none,high,4.821582963390549,v1.2-fallback,7.934876572855633,0.6825886605341136,7.36111111111111,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
369,Bichi,Kano,Kano__Bichi,760.5658766138894,12.33198,8.274103,215.3439153439153,215.3439153439153,74.20568300000001,17.004092,65,1.4780587858088166,2.6230501373906296,0.0,439766.0,578.2089540460051,0.7215762273901809,21,0.0276110204858177,5.950500442359622,0.4775266846459253,100.0,2018,0.9953943490982056,kano__bichi,kano,,,ok,none,high,5.744984438705977,v1.2-fallback,8.521941214191184,0.0,10.0,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
370,Kwali,Fct,Fct__Kwali,1278.529960343605,8.8265126,7.029879800000001,88.11594202898553,83.33333333333333,35.36840599999999,3.154895,66,2.1993695140726324,1.3372611043415437,0.2,300086.0,234.7117465431564,0.4541343669250646,167,0.1306187615307182,1.2483330883247494,5.5650713462140855,95.00868102491322,2018,0.9964768290519714,fct__kwali,fct,,,ok,none,high,4.065222435372788,v1.2-fallback,7.800630485927368,0.4991318975086791,4.405797101449276,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
371,Oyo West,Oyo,Oyo__Oyo West,518.1270743869395,7.83658,3.918543,0.0,0.0,5.584795,0.0,94,4.202300536016845,2.294305264035619,1.0,223687.0,431.7222763637122,0.3481912144702842,404,0.7797314982584582,7.745780227273109,18.060951239902185,80.85517560393484,2018,0.0049158819019794,oyo__oyo_west,oyo,,,ok,low_dhs_sample,medium,2.641521826718969,v1.2-fallback,5.797699463983155,1.914482439606516,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
372,Kusada,Katsina,Katsina__Kusada,461.3743136962053,12.48472,8.035051,125.0,125.0,53.964288,6.745536,49,3.282466270984338,2.216466899115085,0.0,149278.0,323.5507386704952,0.4069767441860465,12,0.0260092502850114,8.844642910464342,0.8038692908533073,100.0,2018,0.9953943490982056,katsina__kusada,katsina,,,ok,none,high,4.135283495066989,v1.2-fallback,6.717533729015662,0.0,6.25,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
373,Roni,Jigawa,Jigawa__Roni,347.89309404553234,12.583191460519071,8.322183449895032,144.98240560023422,146.08739837398372,0.0,0.0,28,2.404981747906377,2.343085652385956,0.1006944444444444,116425.0,334.6574047967801,0.5419896640826873,0,0.0,12.046690063668912,0.0,100.0,2018,0.9954904913902284,jigawa__roni,jigawa,,,ok,none,high,4.704845023474292,v1.2-fallback,7.595018252093623,0.0,7.249120280011711,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
374,Toro,Bauchi,Bauchi__Toro,6974.992675672057,10.330118666666666,9.307140333333331,147.12043255698256,148.1481481481482,126.850929,18.558766,163,3.000935260805208,3.0048510343807755,0.0,543164.0,77.87305668355629,0.522609819121447,226,0.0324014677159821,23.997986400819688,4.160805944429307,61.67143533502873,2018,0.995566427707672,bauchi__toro,bauchi,,,ok,none,high,5.355734462417962,v1.2-fallback,6.999064739194792,3.832856466497127,7.356021627849128,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
375,Akure South,Ondo,Ondo__Akure South,266.3470670816225,7.2528,5.202654,83.33333333333333,83.33333333333333,12.224496,1.018708,80,1.4671469127561088,1.4088530149159342,1.0,545276.0,2047.2386122911548,0.5859173126614987,352,1.32158391626715,1.5332226688516823,6.455446416126879,100.0,2018,0.9958142638206482,ondo__akure_south,ondo,,,ok,none,high,4.169050548693622,v1.2-fallback,8.532853087243891,0.0,4.166666666666666,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
376,Igabi,Kaduna,Kaduna__Igabi,3358.779160114924,10.6777505,7.497679,88.57142857142857,88.57142857142857,149.59792,15.012986,17,0.2544464517442304,3.0413886585996783,0.5,668117.0,198.91662063817847,0.8630490956072352,392,0.116709072348355,0.372304808897172,5.867235828455196,32.35363404136622,2018,0.9951700568199158,kaduna__igabi,kaduna,,,ok,none,high,6.17515278406502,v1.2-fallback,9.745553548255767,6.764636595863378,4.428571428571429,none,100,2026-02-13,Low facility density,Monitor barriers and coordinate targeted interventions
377,Okene,Kogi,Kogi__Okene,112.66483630334535,7.5429524,6.2362806,144.90046185698358,99.99999999999994,64.883139,9.62789,77,1.5752348531962947,1.294032314776966,0.8,488816.0,4338.674035649272,0.5581395348837209,153,1.358010227681456,1.0919312482445156,3.130012110896533,100.0,2018,0.9963731169700624,kogi__okene,kogi,,,ok,none,high,4.889326806071288,v1.2-fallback,8.424765146803706,0.0,7.245023092849179,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
378,Onitsha South,Anambra,Anambra__Onitsha South,8.508926609228421,6.144726,6.776277,0.0,0.0,12.866544,0.0,72,3.590914985087728,0.1898711301683003,1.0,200506.0,23564.194311247167,0.1065891472868217,182,21.3893018894546,0.0250894260303348,9.07703510119398,99.99999999999996,2018,0.0051559605635702,anambra__onitsha_south,anambra,,,ok,low_dhs_sample,medium,2.262166868236126,v1.2-fallback,6.409085014912272,3.552713678800501e-15,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
379,Agatu,Benue,Benue__Agatu,1092.6086434837976,7.804954,7.950712,0.0,0.0,15.627810000000006,0.0,68,3.9061826829730646,0.9139006946657336,0.0,174083.0,159.32786276057087,0.1983204134366925,12,0.0109828895017138,1.7810648825618558,0.6893263558187761,97.94076442237692,2018,0.0056856591254472,benue__agatu,benue,,,ok,low_dhs_sample,medium,2.2654108419784627,v1.2-fallback,6.093817317026936,0.2059235577623077,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
380,Dala,Kano,Kano__Dala,14.62471202012104,12.031567,8.495712,45.454545454545446,0.0,150.44342600000002,5.760897,36,0.5282038867002663,0.4045838315589078,1.0,681555.0,46602.96893793873,0.5406976744186046,80,5.470193183286893,0.1240947886471277,1.1737864148894803,100.0,2018,0.0035672124940901,kano__dala,kano,,,ok,none,high,3.923768840992615,v1.2-fallback,9.471796113299732,0.0,2.2727272727272725,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
381,Anka,Zamfara,Zamfara__Anka,2712.6173941505604,12.1672005,5.8101745000000005,124.62006079027356,124.62006079027356,90.307475,10.848005,61,2.790918990144853,4.6943719687186185,0.0,218566.0,80.57384003778483,0.6233850129198966,0,0.0,54.81761667798253,0.0,69.5890572022691,2018,0.9971389770507812,zamfara__anka,zamfara,,,ok,none,high,5.158585166154201,v1.2-fallback,7.209081009855147,3.0410942797730893,6.231003039513678,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
382,Tofa,Kano,Kano__Tofa,219.40783749787693,11.986242,8.397586,195.12195121951217,195.12195121951217,59.602397,11.629736,35,2.219910696163994,1.4414384646099396,0.0,157664.0,718.58873319202,0.464470284237726,35,0.1595202814955899,2.2596547285987416,2.219910696163994,100.0,2018,0.9953943490982056,kano__tofa,kano,,,ok,none,high,5.306199493047497,v1.2-fallback,7.780089303836005,0.0,9.756097560975608,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
383,Ingawa,Katsina,Katsina__Ingawa,742.716706225069,12.7659025,8.0543705,130.06756756756755,130.06756756756755,96.285877,12.360203,65,2.5319710030890046,2.037156160129056,0.0,256717.0,345.6459210467872,0.4844961240310078,6,0.008078450302398,4.912699368192055,0.2337204002851388,98.72435647217092,2018,0.9953943490982056,katsina__ingawa,katsina,,,ok,none,high,4.4688832300829295,v1.2-fallback,7.468028996910995,0.1275643527829082,6.503378378378377,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
384,Uvwie,Delta,Delta__Uvwie,84.68814690898988,5.5809805,5.734116,73.23232323232321,73.23232323232321,45.5745,3.216295,81,2.686870161145867,0.1724797703518823,0.5,301466.0,3559.7189335595035,0.208656330749354,301,3.554216392566361,0.4116798002018257,9.984542203764272,99.99999999999996,2018,0.0292000006884336,delta__uvwie,delta,,,ok,none,high,3.4922474610381755,v1.2-fallback,7.313129838854133,3.552713678800501e-15,3.66161616161616,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
385,Idanre,Ondo,Ondo__Idanre,1983.611363516712,6.978326905102962,5.19607201784607,58.805176793703474,52.631578947368425,0.0,0.0,79,4.022853883836275,2.052267484891333,0.4411764705882353,196378.0,99.0002394682014,0.330749354005168,82,0.04133874281433,13.172274514652017,4.175620487019931,61.68508195761002,2018,0.0047032875008881,ondo__idanre,ondo,,,ok,none,high,3.79859095991553,v1.2-fallback,5.977146116163725,3.831491804238998,2.940258839685174,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
386,Okpe,Delta,Delta__Okpe,441.6549083765946,5.647991,5.798195,66.66666666666667,66.66666666666667,7.024980000000001,0.468332,27,1.3126741116356406,2.921252274478978,0.0,205687.0,465.7188137137441,0.7835917312661499,77,0.1743442641292755,3.698778830598223,3.743552096146086,98.7617744561466,2018,0.0105113964527845,delta__okpe,delta,,,ok,none,high,4.190787132585824,v1.2-fallback,8.68732588836436,0.1238225543853399,3.333333333333333,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
387,Anambra West,Anambra,Anambra__Anambra West,600.7897708410903,6.403264333333333,6.746630333333333,148.80952380952382,142.8571428571429,108.53165,18.427575,33,1.3435935018932454,2.61213366662609,0.6666666666666666,245610.0,408.8118871533919,0.7506459948320413,0,0.0,12.155962624557189,0.0,79.64325914170324,2018,0.9951521158218384,anambra__anambra_west,anambra,,,ok,none,high,5.558209505784956,v1.2-fallback,8.656406498106755,2.035674085829676,7.440476190476192,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
388,Mushin,Lagos,Lagos__Mushin,17.343253329511278,6.5347685,3.35637875,74.36162870945479,77.29468599033815,82.73650600000002,2.937936,145,1.4396189080540225,0.231410666377395,1.0,1007211.0,58075.09011507835,0.4153746770025839,500,28.82965441952001,0.1695988684405634,4.964203131220767,100.0,2018,0.9906328916549684,lagos__mushin,lagos,,,ok,none,high,3.948794807687016,v1.2-fallback,8.560381091945978,0.0,3.7180814354727394,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
389,Shagamu,Ogun,Ogun__Shagamu,559.5517529433293,6.7775490000000005,3.5880205,38.46153846153845,38.46153846153845,33.546400000000006,1.652864,128,3.1658484102741675,3.406193447307055,1.0,404315.0,722.5694457630418,0.5264857881136951,784,1.4011215153487375,0.7614354427868706,19.390821512929275,99.23845318545752,2018,0.0045684594660997,ogun__shagamu,ogun,,,ok,none,high,3.2285725681948274,v1.2-fallback,6.834151589725833,0.0761546814542484,1.923076923076923,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
390,Biase,Cross River,Cross River__Biase,1292.5747417005325,5.5718353333333335,8.078633333333334,150.32679738562092,133.33333333333334,20.3778,2.734271,67,2.693911358254024,5.1813260725670585,0.0,248709.0,192.4136314723235,0.6447028423772609,16,0.012378394443133,9.482841354175576,0.643322115403946,95.58641221540394,2018,0.9954012632369996,cross_river__biase,cross_river,,,ok,none,high,5.04262035487998,v1.2-fallback,7.306088641745976,0.4413587784596053,7.516339869281046,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
391,Gaya,Kano,Kano__Gaya,615.8298034801475,11.748748,8.968911,189.18918918918925,189.18918918918925,48.880662999999984,9.247693,36,1.0926009669518555,1.0408181831040273,0.0,329489.0,535.032566040175,0.6078811369509044,50,0.0811912637508649,4.12350840301659,1.5175013429886886,97.55173277697084,2018,0.9953597187995912,kano__gaya,kano,,,ok,none,high,5.635501689202702,v1.2-fallback,8.907399033048144,0.2448267223029159,9.459459459459463,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
392,Charanchi,Katsina,Katsina__Charanchi,562.3245860220461,12.728598,7.589587,230.7692307692309,230.7692307692309,87.65480099999996,20.228031,80,3.838900538885663,0.6125286881877293,0.0,208393.0,370.5920124784121,0.1627906976744185,31,0.0551283027108913,7.534386057696722,1.4875739588181944,99.99999999999991,2018,0.9951800107955932,katsina__charanchi,katsina,,,ok,none,high,4.717637680208792,v1.2-fallback,6.161099461114337,8.881784197001252e-15,10.0,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
393,Etsako Central,Edo,Edo__Etsako Central,724.09107057723,7.103869,6.49134,117.6470588235294,117.6470588235294,6.707095000000001,0.78907,37,2.687547213667267,0.7519078515463659,1.0,137672.0,190.13077994491883,0.3062015503875969,0,0.0,25.571733386774323,0.0,92.56028956666236,2018,0.9949640035629272,edo__etsako_central,edo,,,ok,none,high,4.253931704331963,v1.2-fallback,7.312452786332733,0.7439710433337634,5.88235294117647,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
394,Darazo,Bauchi,Bauchi__Darazo,3167.2645651623347,11.350139,10.689733,57.14285714285714,57.14285714285714,60.57734400000001,2.206048,70,1.786028663208575,10.051655637497818,0.0,391931.0,123.74432003911616,0.8249354005167958,93,0.0293628770463112,14.960170035366293,2.372866652548536,68.01953574047837,2018,0.0033552658278495,bauchi__darazo,bauchi,,,ok,none,high,5.233950531102927,v1.2-fallback,8.213971336791426,3.198046425952162,2.8571428571428568,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
395,Ijumu,Kogi,Kogi__Ijumu,1338.2961101051435,7.705241,5.971755,0.0,0.0,14.18625,0.0,57,3.1881690960142297,0.6084518683512875,0.0,178786.0,133.59225858166292,0.2196382428940568,46,0.0343720643381276,1.2516411572536708,2.5729083932746413,80.1134721052994,2018,0.005045894999057,kogi__ijumu,kogi,,,ok,low_dhs_sample,medium,2.8427165611241607,v1.2-fallback,6.81183090398577,1.988652789470061,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
396,Irepodun,Kwara,Kwara__Irepodun,776.276212132529,8.168931,4.9188225,23.809523809523803,23.809523809523803,14.589710000000002,0.578414,79,3.5250703898549363,1.045686348646531,0.5,224109.0,288.6974977429029,0.2474160206718346,112,0.1442785419024007,5.72007734664533,4.997568147642442,98.28896124053286,2018,0.0079014254733919,kwara__irepodun,kwara,,,ok,none,high,2.702633821223816,v1.2-fallback,6.474929610145064,0.1711038759467147,1.1904761904761902,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
397,Egbeda,Oyo,Oyo__Egbeda,223.383911818579,7.405557333333333,3.986367,106.56436487638535,58.823529411764696,87.597016,11.471117,86,1.856180541616216,1.7563967346419933,1.0,463317.0,2074.084011816761,0.5581395348837209,500,2.2382990607044,2.170899372373832,10.791747334977996,100.0,2018,0.94855397939682,oyo__egbeda,oyo,,,ok,none,high,4.358031044853341,v1.2-fallback,8.143819458383785,0.0,5.328218243819268,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
398,Akoko South East,Ondo,Ondo__Akoko South East,230.55250379036656,7.369921,5.918216,0.0,0.0,5.452908,0.0,40,3.160206677516709,1.0748671842843278,1.0,126574.0,549.0029295673552,0.2945736434108527,46,0.199520713259424,0.8698231348207677,3.634237679144216,99.94677804170712,2018,0.0045684594660997,ondo__akoko_south_east,ondo,,,ok,low_dhs_sample,medium,2.5024788204634425,v1.2-fallback,6.839793322483291,0.0053221958292883,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
